"";"ec8contt";"ec9contc";"ec14credg";"ec15finaf";"ec16openi";"ec21grokg";"ec22grosa";"ec23grofkf";"ec24grofkp";"ec26hwork";"ec27laboe";"ec28laboh";"in1fdiif";"in2fdiof";"in4fdiis";"in5fdios";"i7roadp";"i8carrd";"sc8ginii";"di1royag";"di2tradmc";"di6patecap";"di7articap";"di17royarg";"di18patnrc";"di19tradnrc";"di20htexp";"es1enrop";"es2enros";"es3enrot";"es10schom";"es12educe";"es14teacr";"es19unemp";"es20unems";"es21unemt";"i3teler";"i4elecc";"i5inteu";"i6telecap";"in6expog";"in7impog";"is6empla";"is7empli";"is8empls";"is17valua";"is18valui";"is19valum";"is20valus"
"i3teler";22,0209152679985;-1,0069963450599;2,98453338071595;-0,199560038247828;0,041157089051495;0,960675416443203;-0,893845706874187;0,996150762442168;0,679810916947592;-5,09591994502235;-409,841565886596;1,64812479619303;0,317293964916904;0,245079897829577;7,0669788279854;1,31324531103971;0,649296453132866;0,338376084915454;-0,17731993628236;9,00211385224972e-05;120,828123965234;-0,0623594133926869;6,55267253998485e-06;0,0100935581753109;0,190108679312679;66,0370589239975;-1,84437700543395;-1,1495702425457;5,50378692319234;2,68441462781436;0,402082804751192;0,537683953073391;0,650362155553963;-8,64666126114052;2,53501847882745;-1,10776438808869;2,16406909291155;36,0865392567643;3,23228051978875;143,646978145398;3,92806028611094;5,86247326989783;4,61729823057066;-1,79852340914802;-2,49419729506899;0,457354240886702;0,117050432408321;-1,89866290598939;-0,554050951691072
"i4elecc";66881,3702791935;265,698244962941;2184,57627820453;-1585,74915976591;0,704760929387261;-49,7295604859109;4429,86030774752;192,516484657719;783,176550225554;36312,6859930372;2093054,2939744;-2111,07042312235;437,31344668669;261,663805467887;4831,51987917827;2937,3330664333;5734,55232310042;1076,75230127048;-1153,36944103896;0,34929229594258;254152,145530514;241,79256078851;0,013603209486515;-91,7601317146783;30319,166129961;73312,7364199323;315,035013763087;1593,29435819774;10107,620712735;5474,90004222271;681,61706930276;404,3480654058;2258,86570712932;-5045,95388355191;-265,980651932984;160,053929128592;36,0865392567643;700178,847886911;4758,84931401849;143886,660435434;2071,78293944634;-2717,33740938147;-6963,45030432259;1088,46866578084;6001,30901709117;-3425,60994709381;2123,0576377956;20,0656741318785;1302,45482940947
"i5inteu";196,67705663111;-2,08882281038914;32,2950888221864;-16,7194680532795;0,437757811274898;4,26610561218385;19,979594036658;5,5865635195783;9,69671772638259;227,459166317922;15929,1950366989;-4,16841026050897;8,09233057328684;2,24443605605753;77,6643534572289;25,3300049748866;41,8926895226054;8,57763136137755;-4,58646904865352;0,00250692489087757;1954,12600503382;1,13933791738778;0,000104596902316406;-0,968636462585918;190,474612625947;836,279067048212;9,19084246766755;7,86901292252802;109,792206701376;55,637617855136;7,73882898676954;2,80890873856553;19,8745151063022;-59,345404716538;7,49087038717796;11,0779192283682;3,23228051978875;4758,84931401849;110,057182989218;2850,65654692193;31,3985117291482;12,6859093187476;-45,5466282183735;7,79593959874412;39,3727560706609;-24,0381604812577;5,54163011499204;-7,579424074015;18,5294093945203
"i6telecap";809,217462971071;227,438616703667;443,209655096226;-521,492002798787;14,7374770947387;9,43083991646925;646,862794784538;86,7617643414926;214,030842522955;4074,76502317029;516734,801383329;-83,0374668845017;215,694312399416;83,6370393692512;2203,5742433783;1145,33283937765;1250,4377424301;233,395523681598;-31,897775821699;0,0742165069594425;98839,5570806318;31,9792521947273;0,00352807319455349;-19,2872270534255;6361,15233779298;34675,5549198665;96,8459878643587;775,205750711506;3278,57804278387;2177,83900154105;221,001635860016;92,5087110815769;627,769343137167;-1255,82275940351;329,759181295922;441,386971377423;143,646978145398;143886,660435434;2850,65654692193;103898,452003391;1028,73658135272;368,299665552385;-1702,31982322648;268,77138632049;1498,28954097761;-730,855559453183;257,855136260149;-137,265905979176;474,574064733631
"in6expog";261,523617183679;-75,2973309659667;52,1647338456945;48,2919913685671;1,3958913361861;26,1304606467489;48,2661383635744;19,8694829263886;22,7152479034651;-11,2649701156315;51215,2423274761;58,3495197496286;15,1577502880253;21,0839826717495;138,079948708777;229,409582970452;90,9200619573635;19,3391100125377;5,65816150508739;0,00599915238762547;6830,49730048002;0,00497133068620893;-1,07011658316867e-05;1,41083766504419;-77,7966396928337;3484,61375125811;-8,62448675531739;-17,4588817909849;1,03819144634176;24,4246957086983;9,82464380453084;7,04170405035214;-1,92844913757099;-67,413134742609;-14,5290543082204;0,0936134231077434;3,92806028611094;2071,78293944634;31,3985117291482;1028,73658135272;286,91394544035;260,012599822733;-15,2971493467778;-2,00346619511876;19,2382055334955;-6,5809804558997;-28,7867050212443;-16,6271361216523;35,1849734514435
"in7impog";-55,8547112563983;-72,1393207290285;79,4569536349169;46,0494366322794;1,89076049713234;47,9542736173632;-30,6852841862402;38,6052898119446;36,9955310989136;-262,906164613819;61402,9428317794;92,1759144283832;15,7295163566702;16,4251545243582;105,084098517891;162,539337519662;87,6372222798973;11,8197875655671;1,23585549664703;0,00344136296811029;4358,29100557877;-1,87381645845567;-0,000109003156774868;1,770947754699;-333,637453513133;3097,55288737686;-17,251305857593;-61,4227923933567;-92,2396878209614;-51,1703196388849;2,39726107812727;3,93176459947355;-35,3832331898283;-77,0198656604532;-44,9140235770018;-14,8298068118167;5,86247326989783;-2717,33740938147;12,6859093187476;368,299665552385;260,012599822733;337,590395156029;67,7295685560057;-23,0465539529147;-45,1472142902871;26,520386612697;-51,3000173637894;-13,2472019250686;24,715143780706
"is6empla";-827,357784739353;-20,1715286323683;42,6565064567804;-9,08392844129012;0,225712805326037;10,1010526425426;-68,931075572046;4,77020342863416;-4,80420167059951;-269,007813330116;-9165,48281042389;36,5781136825588;-5,91581075899063;-1,76372205108474;-41,6326853399062;-46,557931354857;-39,8869772695717;-10,5955426412236;6,66784793412963;-0,00473793170278529;-3378,18590711997;-2,71073864381523;-0,000139332241079812;1,52493717894776;-359,105452991453;-1122,2135079207;0,0365581314817376;-70,4222420235703;-156,195333653996;-105,293301979886;-13,1716912049247;-1,51357387487629;-32,5746505974065;-36,7154942366025;29,7872924610296;-31,393382953183;4,61729823057066;-6963,45030432259;-45,5466282183735;-1702,31982322648;-15,2971493467778;67,7295685560057;175,873126834604;-40,2933915692295;-138,412383025141;56,5578992901689;-26,8593233645292;-4,55348960766833;-29,4475885077902
"is7empli";27,9696737687351;11,819997438283;-31,6414589226853;11,3834547972911;0,0481804314930876;-3,53401660538586;16,5583471612574;-1,91829121799672;0,741786944619918;106,016305084094;311,870798528859;-12,8852172977991;1,21752181302557;-2,51110990350653;-0,000319290510902924;-12,8104140446069;-6,69639986556832;0,920783250382542;-0,754930531811562;0,000597676639300453;155,046712015065;0,488580488964601;2,17335119784208e-05;-0,552205495924208;77,0605146732535;-61,1328038635655;3,3793736259809;23,3515511351401;35,6930833400509;14,9010643407015;2,61726443008071;0,0589779611295681;1,23431572693799;7,15766066166253;-4,66997866453668;8,8585135675313;-1,79852340914802;1088,46866578084;7,79593959874412;268,77138632049;-2,00346619511876;-23,0465539529147;-40,2933915692295;25,3650075766444;15,8274098165498;-12,5592735678057;10,1856729001347;7,87336420243963;2,26238232399685
"is8empls";827,54255314996;7,63684535982267;-22,5948646611402;-2,41318369554035;-0,277480241882242;-6,56186252620685;54,6671167249355;-2,71013695627997;4,69598508149893;168,683533003732;8081,51744425767;-24,9348843116021;4,91924522370731;4,50944485307994;44,5279343587533;61,3429253229204;45,8823141239328;10,1400579670087;-5,57071018465981;0,00429364287239555;3240,87663306846;2,26121362578506;0,00012186710240775;-0,888431825524909;285,657952393049;1078,54737711534;-3,175378928517;49,2049967047974;123,654350393942;93,4649757176281;11,0294786330063;1,64521124453434;32,2159593273865;28,5594801946201;-23,3682173113614;22,2439296572643;-2,49419729506899;6001,30901709117;39,3727560706609;1498,28954097761;19,2382055334955;-45,1472142902871;-138,412383025141;15,8274098165498;125,751381585487;-45,4190863324979;17,4673709189608;-3,80543481184766;27,8105599315582
"is17valua";-447,652181334607;3,13549211935883;3,72338143657889;0,26473611330509;0,148766002136003;3,40332834272679;-27,6809434399823;1,62587261066191;-1,93978678323749;-227,20930021598;-3936,67074664239;18,6840158400278;-3,0463197651785;-2,35826570448338;-23,8761276779506;-28,80346554438;-20,6937691731889;-6,2747188127086;5,42704760164805;-0,00183478532095081;153,233121525343;-1,19608346080196;-5,72358641843266e-05;1,33157713413161;-157,217922230835;33,2283107068112;-3,28673316381262;-21,3549370422404;-67,7974720697809;-34,7657645419809;-4,84446268493342;-1,38260346357743;-13,0197949064318;12,5683473245869;6,53788709058232;-9,75931891162601;0,457354240886702;-3425,60994709381;-24,0381604812577;-730,855559453183;-6,5809804558997;26,520386612697;56,5578992901689;-12,5592735678057;-45,4190863324979;31,5638684615121;-14,5061366185472;-1,15954758851555;-17,0283975498796
