country;year;ec8contt;ec9contc;ec14credg;ec15finaf;ec16openi;ec21grokg;ec22grosa;ec23grofkf;ec24grofkp;ec26hwork;ec27laboe;ec28laboh;in1fdiif;in2fdiof;in4fdiis;in5fdios;i7roadp;i8carrd;sc8ginii;di1royag;di2tradmc;di6patecap;di7articap;di17royarg;di18patnrc;di19tradnrc;di20htexp;es1enrop;es2enros;es3enrot;es10schom;es12educe;es14teacr;es19unemp;es20unems;es21unemt;i3teler;i4elecc;i5inteu;i6telecap;in6expog;in7impog;is6empla;is7empli;is8empls;is17valua;is18valui;is19valum;is20valus;is6empla;is7empli;is8empls;is17valua;is18valui;is19valum;is20valus;in6expog;in7impog
Haiti;1989;-567,8;-44,33556431;44,21644624;31,73333333;0,192045555;24,65349255;11,16529095;21,28781667;13,82156848;1854,391684;26063,55122;25,70743803;0,413172066;0,048430946;6,214354992;1,506963884;21,40861966;0,114921346;43,88799459;0,001372542;150,5090831;0,143651675;2,87E-07;1,007353388;5,683116207;121,6555371;2,743584871;73,41971344;23,16181747;18,09127453;3,23962472;1,574030744;-34,04131775;37,82976802;40,84662755;15,72417925;3,118311015;56,16780853;0;6,062100887;6,911619268;21,93478876;64,64162341;9,505269339;23,27736519;16,5127871;35,90276902;18,03610297;47,88303171;64,64162341;9,505269339;23,27736519;16,5127871;35,90276902;18,03610297;47,88303171;6,911619268;21,93478876
Haiti;1990;-567;-42,23372875;27,4263674;32,06666667;0,188429758;24,8179356;11,00765268;22,0312222;13,979814;1855,445355;30153,97953;28,09570043;0,306091219;-0,306091219;5,692531586;1,599912484;21,89999962;0,11255081;40,65179655;0,001013346;143,2206756;0;7,03E-07;1,042752385;3,533523171;87,8616844;13,81534958;47,90206909;20,56145859;21,16618944;3,504800081;1,490421057;-30,31971169;35,19198153;42,46424141;16,51831631;3,418939349;58,24504471;0;6,330983162;6,75465842;23,55035579;65,59999847;8,800000191;22,79999924;15,67430755;36,57669752;16,43736904;48,00991038;65,59999847;8,800000191;22,79999924;15,67430755;36,57669752;16,43736904;48,00991038;6,75465842;23,55035579
Haiti;1991;-532,4;-43,84209278;28,18996429;32,66666667;0,240971193;24,36798096;5,183382034;21,45537515;15,11592311;1865,61073;27764,73095;27,13025643;0,578327477;-0,578327477;6,905059814;1,21528099;22,39999962;0,110256381;43,10005977;0,000401436;101,8493271;0;8,27E-07;0;0,689102352;85,44869232;13,79014015;46,30209732;20,80537796;20,72220322;3,479476951;1,106338289;-23,06806946;37,26461066;41,65864321;15,5034466;3,394237064;44,5160141;0;6,203299522;10,31144524;29,49604416;62,49799962;9,612752425;26,04615773;17,18160741;31,38851623;15,77381353;51,38756222;62,49799962;9,612752425;26,04615773;17,18160741;31,38851623;15,77381353;51,38756222;10,31144524;29,49604416
Haiti;1992;-538,1333333;-43,08195514;28,80701637;32,6;0,22950165;22,12021637;4,725550652;18,63675465;12,57918771;1865,367665;26064,75539;26,1927696;-0,117455564;-0,358153951;10,4783411;1,43646063;22,79999924;1,054270428;43,96644919;0,000669881;162,8705469;0;1,35E-07;0;2,923177591;116,5886744;5,905240536;73,0918254;21,78813425;15,3411945;3,549548865;1,437141763;-32,84988989;37,59977401;41,84632545;15,02205486;3,614724595;39,83953476;0;6,078567505;7,571511269;24,96617699;61,65556702;7,910855793;29,76089217;18,6184525;32,08724856;15,43275632;49,07622402;61,65556702;7,910855793;29,76089217;18,6184525;32,08724856;15,43275632;49,07622402;7,571511269;24,96617699
Haiti;1993;-532,5333333;-42,39379746;29,51860809;37,13333333;0,280736297;13,83731937;0;14,11943058;9,993919931;1838,840446;15932,44093;21,04208303;-0,141799033;4,001419265;10,20824146;1,676071318;23,29999924;0,982420242;45,82472873;0,001229297;135,9024266;0;3,97E-07;0;2,874770745;97,12058893;3,957799196;66,87204106;19,21268552;12,99562235;3,512006198;0,972780252;-30,32955492;38,14641779;43,68758436;13,27285789;3,747275089;28,19365311;0;5,95772934;10,84535027;37,90691757;62,11211844;6,637674826;31,04526946;21,38485111;25,764306;13,50544997;53,21723054;62,11211844;6,637674826;31,04526946;21,38485111;25,764306;13,50544997;53,21723054;10,84535027;37,90691757
Haiti;1994;-493,3333333;-41,70075526;27,02149582;35,06666667;0,162281871;10,20056915;0;9,476279306;6,253472743;1844,359579;22852,68225;24,97787888;-0,13612619;6,850526738;7,563755035;1,451871691;23,79999924;0,96455698;48,29805322;0,000117329;128,1617259;0;2,60E-07;0;2,266574023;91,82428795;2,064457178;64,43303041;17,30120227;14,5083365;3,910508389;1,064732848;-29,75797183;37,93973612;45,96636854;11,87890916;3,762943196;18,42523003;0;6,487756729;6,420726776;24,71291351;62,89377966;4,766944973;32,92342784;22,22854794;28,24528198;12,57069285;49,70240466;62,89377966;4,766944973;32,92342784;22,22854794;28,24528198;12,57069285;49,70240466;6,420726776;24,71291351
Haiti;1995;-517,3333333;-42,45257189;25,26292229;32,06666667;0,327028364;26,08951759;6,508875847;22,83001485;16,15057023;1860,815257;27388,99163;27,28778608;-0,094261773;0,051430192;6,571759224;0,051430192;24,20000076;1,048025077;45,11054282;0,000318558;197,0556183;0;2,54E-07;1,014432501;2,796795442;173,7753143;1,583284616;91,52596283;26,67885762;16,0421047;4,041100025;1,567810729;-32,72040558;37,1308886;43,94875534;14,28775473;2,896402836;29,7682457;1,115889237;7,632883549;9,133541107;28,71418381;59,63037903;7,864795332;32,43868345;18,70335581;32,09029856;13,81963206;49,14827235;59,63037903;7,864795332;32,43868345;18,70335581;32,09029856;13,81963206;49,14827235;9,133541107;28,71418381
Haiti;1996;-523,6666667;-40,95016443;24,95004272;30;0,27751407;28,13102913;10,56253529;24,31323444;16,61770271;1889,973409;32408,06228;29,15715844;0,150605261;0,029552296;5,784711361;0,073644474;24,29999924;1,063558513;46,03202438;0,000844438;202,4490509;0;1,25E-07;1,042489666;0,748425305;163,6556702;4,791996956;72,59600867;27,86097336;17,38916687;4,057545875;1,257976646;-29,06942205;37,57815052;42,683168;14,05498984;2,914762259;33,30492783;0,00748;7,48425293;11,32787418;28,89636803;57,6575025;8,46168336;33,22804285;18,26803721;32,60782692;13,93344521;49,51162926;57,6575025;8,46168336;33,22804285;18,26803721;32,60782692;13,93344521;49,51162926;11,32787418;28,89636803
Haiti;1997;-539,4;-43,70712474;28,27460098;30,8;0,277816087;24,52921104;8,539950371;20,87589903;15,27900312;1850,516032;32745,054;29,41064311;0,129159719;0,03228993;1,314200163;0,097026691;24,29999924;1,207885974;44,5579771;0,000707444;135,4568955;0,122327336;2,45E-07;1,018430071;2,592580766;128,5928093;3,543423414;76,48226448;28,85321494;16,92117955;4,035153853;1,66621576;-28,51028446;34,03021093;43,4788895;15,57556282;3,913698455;41,34663773;0,995720316;7,339639664;10,4527359;26,44199562;55,42061185;9,785939521;33,87993901;17,4113404;32,25584802;13,88729894;50,55435366;55,42061185;9,785939521;33,87993901;17,4113404;32,25584802;13,88729894;50,55435366;10,4527359;26,44199562
Haiti;1998;-533,6;-43,00577855;25,93642616;30;0,31717217;26,0044136;9,284568787;21,86138288;15,69527011;1885,009225;30374,84667;28,21173125;0,305475533;0,51397393;1,460945249;0,08530771;24,29999924;1,066031003;47,62369765;0,000911255;163,348235;0;2,40E-07;0;3,850461301;156,2735787;5,305643127;75,73959716;27,64390504;18,2686174;4,348444764;1,721796193;-27,24662565;36,00220487;39,28372902;17,20978031;3,928204147;36,23920822;0,024;8,999803543;9,900471687;26,62031555;50,49862262;9,962854623;39,59832276;15,56399575;34,27290939;14,50182276;50,42431854;50,49862262;9,962854623;39,59832276;15,56399575;34,27290939;14,50182276;50,42431854;9,900471687;26,62031555
Haiti;1999;-525,4666667;-42,81981082;28,19297028;27,2;0,346680462;27,69804001;10,24778366;23,92179004;17,68986215;1862,627461;31376,12601;29,66753399;0,76497817;-0,025499271;2,07717061;0,051122449;24,29999924;0,984390518;45,14322456;0,000718869;171,4645691;0,117764131;1,18E-07;0;0,588820636;153,7999573;4,992507449;77,99448662;32,04560065;17,81973038;4,232724054;1,693488368;-27,2329478;37,06087933;38,79771261;17,3392431;4,156352502;38,39110565;0,070699997;11,18759251;12,24911213;29,69936752;50,5;10,80000019;38,70000076;15,56725867;35,19119612;14,61232299;49,24069815;50,5;10,80000019;38,70000076;15,56725867;35,19119612;14,61232299;49,24069815;12,24911213;29,69936752
Haiti;2000;-522,4;-43,08819602;34,26456451;30;0,385178626;27,33694267;6,617684841;22,0574237;16,32325232;1871,149663;31282,751;29,28088744;0,376976192;1,799674159;2,693174839;0,057040315;24,29999924;0,984028374;50,90000153;0,000660453;164,8235793;0;1,04E-05;0;2,150329275;160,9643808;5,050847831;76,31628171;30,71580888;16,65611179;4,457799911;1,490130682;-25,61479419;35,97657275;39,64490424;16,87403662;4,554506953;35,03751373;0,231270701;14,74350834;12,69528198;33,41453934;47,91366378;10,41043968;42,54058746;18,20117841;31,81381962;13,3632628;50,02923422;47,91366378;10,41043968;42,54058746;18,20117841;31,81381962;13,3632628;50,02923422;12,69528198;33,41453934
Haiti;2001;-519,6666667;-42,02002131;34,21008301;38,93333333;0,382562637;25,85530853;2,075845957;22,25014665;16,6989126;1862,755243;28862,07774;27,88202266;0,130765244;0,486583948;2,944001198;0,059583157;24,29999924;1,001591259;47,34183827;0,00097387;197,8608045;0;3,72E-06;0;3,420336181;165,7761092;5,075254278;75,88684323;31,38263148;16,66201193;4,440289818;1,962573038;-26,55057502;34,08062978;43,70040762;16,19573591;4,594582444;34,42406464;0,340832293;19,48424721;12,36172676;36,14118958;53,51328699;8,549725767;37,57578904;18,33727462;30,62103799;13,65890854;51,47407018;53,51328699;8,549725767;37,57578904;18,33727462;30,62103799;13,65890854;51,47407018;12,36172676;36,14118958
Haiti;2002;-510,2;-42,88397847;40,22485733;50;0,457534462;25,06700134;1,193261623;21,31921281;16,21644473;1850,215324;27195,59421;27,38582671;0,184868962;1,78036374;3,397696972;0,065023899;26,79512631;1,051307998;47,28365269;0,00027997;192,5512059;0;1,17E-05;0,200956091;2,388008679;185,482099;4,855040157;76,11483234;31,31882919;15,26253258;4,473803452;1,512752974;-26,40510662;34,94467028;42,68968116;16,56649213;5,012724693;29,93000603;0,893432975;30,15336418;12,12723827;36,00097656;54,82637944;7,890128669;36,67816732;18,65763569;30,10664106;12,72915798;51,1845548;54,82637944;7,890128669;36,67816732;18,65763569;30,10664106;12,72915798;51,1845548;12,12723827;36,00097656
Haiti;2003;-541;-41,36270712;40,01416016;50;0,565928102;30,69356537;0;26,94161011;21,19527651;1856,819933;28927,16361;28,25894735;0,50899452;3,299226076;4,372926712;0,073946543;24,42825972;1,076423807;48,45373287;0,000141519;170,1312875;0;1,18E-05;0,20661734;1,75467621;175,42487;4,92574599;75,13134871;32,38069906;14,57023559;4,559064205;1,181788108;-24,22452718;33,88992835;44,55292739;15,02421165;6,199028677;28,11491585;1,647358298;50,51898956;15,82023716;47,86068726;54,45519997;7,994845429;37,45343328;20,24968713;28,20542962;11,1665838;51,75118798;54,45519997;7,994845429;37,45343328;20,24968713;28,20542962;11,1665838;51,75118798;15,82023716;47,86068726
Haiti;2004;-508;-42,59999847;34,74481583;30;0,483426958;27,34298706;0;24,21174936;19,08304518;1831,449293;26358,06147;27,30632119;0,168045476;4,57855435;3,544904947;0,057102963;25,68054276;0,978881084;47,63678774;0,000101074;200,7201765;0;6,19E-06;0;2,569308309;207,2290823;4,660664394;76,70895755;34,47294736;15,98211648;4,672049877;2,116532456;-26,16279119;33,81380889;42,55637215;16,05302965;5,724671743;27,65446091;5,401261806;58,33362961;15,35398579;44,00977325;52,21891615;8,237582144;39,421176;17,01946806;29,76840754;11,62452488;53,04294502;52,21891615;8,237582144;39,421176;17,01946806;29,76840754;11,62452488;53,04294502;15,35398579;44,00977325
Haiti;2005;-508;-42,59999847;34,28604889;30;0,48283565;27,41809654;0;22,84769033;18,24040714;1846,67034;26935,87174;27,03707901;0,652517915;-2,468804139;3,776071072;0,050315633;24,98182349;1,10092193;43,88226299;9,63E-05;206,6895735;0;7,31E-06;0,108082898;2,288231087;257,5671787;4,519910104;84,74668382;38,03438009;17,27984301;4,837299824;2,135347803;-24,81250246;30,82538702;44,33801011;17,35187754;6,087377722;36,45061874;6,37620163;68,5973053;14,03993225;42,93986511;50,4983725;9,842966832;39,1523606;16,63019165;29,86413335;13,31847597;53,74292366;50,4983725;9,842966832;39,1523606;16,63019165;29,86413335;13,31847597;53,74292366;14,03993225;42,93986511
Haiti;2006;-508;-42,59999847;27,92693901;40;0,449201047;29,34380722;0;25,01257234;19,12784735;1858,937539;29267,46856;27,92268405;3,362692356;1,82623207;6,537494183;0,042135779;24,85831634;1,053585053;45,44792731;0,000100792;225,6414744;0;8,94E-06;0,074384488;2,603435212;254,3517833;4,948558027;83,48140696;34,95363634;16,94930856;4,737887192;1,789321088;-24,18030703;33,47077747;42,085759;16,85275228;6,871889435;36,6984024;6,796000481;141,1477051;14,48552895;45,01858521;49,88948715;9,873694206;39,98731255;16,41902136;29,23904456;11,97937603;54,5682715;49,88948715;9,873694206;39,98731255;16,41902136;29,23904456;11,97937603;54,5682715;14,48552895;45,01858521
Haiti;2007;-508;-42,59999847;24,63414192;30;0,404397815;30,48112297;4,778974056;26,28086912;21,28995284;1875,475116;33068,4924;30,47096886;1,156686068;0,527111808;5,986199856;0,031127417;25,66527956;1,108731817;48,32600129;6,43E-05;238,7173609;0;1,14E-05;0,055260159;1,727677117;282,0322338;4,731886448;80,55359805;36,38128938;17,6481263;5,016322075;2,021133722;-21,48949148;33,13512889;41,73765056;17,32732555;6,924114924;30,24664688;9,259177208;268,3453674;13,23974419;38,94189453;49,37169409;10,39292128;40,87952045;15,15394971;29,65063547;10,90295321;55,72027493;49,37169409;10,39292128;40,87952045;15,15394971;29,65063547;10,90295321;55,72027493;13,23974419;38,94189453
Haiti;2008;-508;-42,59999847;24,58125589;30;0,408821434;28,84432793;0;25,15256131;18,93310254;1847,600035;29589,32399;28,73258948;0,421107084;0,964834553;5,869497776;0,028330887;25,97199369;1,136767268;44,88278606;5,55E-05;215,3260001;0;1,40E-05;0,046082251;2,832086579;283,6505817;4,75669029;81,0832048;39,49267314;19,06533462;5,159542205;2,374076597;-20,3176827;32,50285208;41,86544304;18,13483746;7,464354029;35,23966492;10,12514496;334,9397888;12,73115444;44,19130707;46,63581688;11,13358091;42,35988146;15,26222072;30,59395868;11,27543687;54,29726828;46,63581688;11,13358091;42,35988146;15,26222072;30,59395868;11,27543687;54,29726828;12,73115444;44,19130707
Honduras;1985;-925,6;-39,14929415;46,36626053;40,06666667;0,384200037;17,32380867;12,55666828;16,95287895;8,064294815;1856,706849;26186,73677;25,50415436;0,633366346;-3,240084539;1,874764442;0,411886326;20,52802045;2,785822392;56,12782033;0,000618217;337,6039124;0;5,07E-06;0;3,777386427;219,7966614;2,334847128;107,7152328;36,90225601;8,982975935;4,512899876;3,981535912;-38,47706223;62,93469978;25,04606129;4,370763889;1,607363701;285,664856;0;10,83708572;25,09960175;29,86674309;50,16801305;18,91108444;30,97762029;21,85461426;23,96706963;14,52314377;54,17831802;50,16801305;18,91108444;30,97762029;21,85461426;23,96706963;14,52314377;54,17831802;25,09960175;29,86674309
Honduras;1986;-913,0666667;-38,4558333;47,61060715;41,26666667;0,380599171;13,85059738;12,13076019;13,71931171;7,850859642;1856,641524;24806,8445;24,76617298;0,660284817;-1,261305961;2,451857567;0,4185194;19,64231615;1,855836749;54,79999924;0,000525141;608,531189;0;9,16E-07;0;10,91115746;362,0027161;3,177053277;99,18377365;32,25621312;8,30711728;4,541511822;3,470246298;-36,37101069;64,08481746;24,0291415;4,276213263;1,765787005;282,0413513;0;11,48465061;26,58526993;28,30510712;49,36164227;19,37612407;31,04107333;20,57008553;23,52336121;14,28151608;55,90655518;49,36164227;19,37612407;31,04107333;20,57008553;23,52336121;14,28151608;55,90655518;26,58526993;28,30510712
Honduras;1987;-923,6666667;-40,67411699;50,20349121;43,53333333;0,326774061;17,41119766;14,54545498;13,63034344;8,512944221;1859,086805;27183,99953;25,61070252;0,780196309;0,020186191;3,029947281;0,453312869;18,48244916;2,513369322;54,2563;0,000481638;640,1306763;0;2,22E-07;0;6,895083904;363,4376526;3,385411487;105,8491465;39,04563445;8,414324239;4,612556793;3,488724956;-37,89299124;61,32708348;26,05624757;4,179269193;1,757977128;328,7398071;0;12,06817627;22,96207047;25,8278141;47,20741475;20,98144195;31,91012485;20,90748596;22,97242165;14,53606892;56,12009048;47,20741475;20,98144195;31,91012485;20,90748596;22,97242165;14,53606892;56,12009048;22,96207047;25,8278141
Honduras;1988;-930,8666667;-37,72420608;49,14928055;42,2;0,322933465;20,99232483;18,35477257;15,44697857;10,39887619;1861,37438;25891,14771;25,43603595;0,87529099;-0,018121967;3,595398188;0,487038507;19,22822633;3,175326586;56,95322551;0,000554102;693,6036377;0;4,32E-07;0;5,832232475;384,063324;3,145185929;107,2999012;39,86163697;7,675024345;4,818644681;3,939031241;-37,45173592;62,40781916;24,96944967;5,270441055;1,837639213;341,2936096;0;14,35938835;26,28904915;28,92660332;47,17384674;19,89180553;32,67913227;21,19737244;24,04478073;15,13750362;54,75784683;47,17384674;19,89180553;32,67913227;21,19737244;24,04478073;15,13750362;54,75784683;26,28904915;28,92660332
Honduras;1989;-942,1333333;-38,68739201;49,04393387;41,66666667;0,296406597;19,14070129;15,80220699;18,23108292;12,53145027;1864,121475;29269,72491;26,90463152;0,827362299;-0,016222792;4,045963764;0,530103544;18,68027418;3,169161081;59,09999847;0,000701568;388,4845581;0,419756418;1,05E-06;0;10,10736961;258,5699463;2,535597168;104,8669894;36,61924849;7,608511865;4,690848881;3,70024542;-37,19485774;61,99032998;27,87904592;4,446631849;2,090187788;334,9656372;0;16,5151062;31,00445175;34,3429451;50,2297335;18,11259232;31,53968375;21,07822227;24,70829773;15,00648308;54,21347809;50,2297335;18,11259232;31,53968375;21,07822227;24,70829773;15,00648308;54,21347809;31,00445175;34,3429451
Honduras;1990;-947,4666667;-39,07062379;40,92605972;43,8;0,485470951;22,97997856;20,23610115;20,20419502;13,6396265;1871,01213;30688,64782;27,60354881;1,195944428;-0,027492976;8,052692413;0,689426125;21,10000038;3,488939285;56,90000153;0,000983963;414,5921021;0,204031537;1,22E-06;0;3,468536139;289,3167114;2,895897946;107,8435898;40,30815206;7,637279588;5,009900093;3,892152141;-38,01702118;59,09359165;30,93095268;4,510270295;2,99912262;371,9494934;0;17,96252823;37,20188141;39,94575882;50,09999847;16,70000076;33,20000076;22,4363575;26,36249542;16,34098244;51,20114899;50,09999847;16,70000076;33,20000076;22,4363575;26,36249542;16,34098244;51,20114899;37,20188141;39,94575882
Honduras;1991;-930,5333333;-38,28920598;32,65538788;44,8;0,477375567;24,65367126;21,60107803;18,97756577;11,81807041;1873,70763;32012,34673;28,8675124;1,42324841;-0,027317628;9,424581528;0,67757516;21,5;2,480623245;50;0,001303585;546,1340332;0;1,79E-06;0;11,72511703;366,3384705;2,644946917;106,4550629;33,05205536;8,941743851;4,959850256;3,430563189;-38,05487442;60,01247435;27,14332626;5,145725738;2,983940125;355,8206177;0;18,74001884;34,52249527;37,5750885;38;21,20000076;40,59999847;22,74060822;27,29874802;16,93738937;49,96064377;38;21,20000076;40,59999847;22,74060822;27,29874802;16,93738937;49,96064377;34,52249527;37,5750885
Honduras;1992;-933,4666667;-38,34586288;31,67074394;44,8;0,45058161;25,96276665;21,85638237;22,35106468;11,98936176;1877,505403;32645,82804;28,69052519;1,166839957;-0,024513444;9,623977661;0,689906333;19;2,278919697;54,29999924;0,001315992;749,3397217;0,193128784;5,79E-07;0;5,793863773;526,0828247;2,851182215;102,9154071;41,86415866;10,02345532;5,16500446;3,449204084;-36,22538103;63,93100066;22,19304106;4,91071107;3,014361858;332,7608948;0;20,23043442;32,17021179;36,27659607;38,20000076;20,10000038;41,59999847;20,37071609;29,59519005;17,82282639;50,03409576;38,20000076;20,10000038;41,59999847;20,37071609;29,59519005;17,82282639;50,03409576;32,17021179;36,27659607
Honduras;1993;-949,4666667;-36,22987203;31,11067009;46,53333333;0,464788616;33,5581131;24,53611946;28,80250359;16,35594368;1909,92567;34230,94269;28,86715819;1,245652556;-0,011476262;10,63227844;0,717502868;19,39999962;2,576856613;54;0,001407241;907,3544922;0;1,13E-06;0;17,65751788;595,4984131;1,413539886;105,0091734;32,55113602;9,350727252;5,075636954;3,512349441;-36,3048443;62,05616221;21,9385904;6,124967664;2,852042913;346,8411255;0;22,02986717;34,68200302;43,70399857;37,02448885;22,03035062;41,08077044;20,58989525;30,11541367;17,72762299;49,29468918;37,02448885;22,03035062;41,08077044;20,58989525;30,11541367;17,72762299;49,29468918;34,68200302;43,70399857
Honduras;1994;-952,0666667;-35,65714692;30,78130341;49,33333333;0,463492543;37,63079453;27,60723495;28,09923172;17,00505829;1910,645008;36407,6366;29,7394069;1,013485432;-0,048354246;11,87365341;0,761035468;19,79999924;3,281250074;53,5;0,001573263;765,3682251;0;9,17E-07;0;12,92477892;544,0458984;1,94540453;110,5755005;42,78826038;9,633067287;5,306118782;3,313914993;-34,89964676;62,30270625;23,92396325;4,335620005;3,029242754;309,88797;0;24,05317307;39,83784866;49,86140823;37,20000076;24;38,70000076;24,34393501;28,79689789;17,25876045;46,85916519;37,20000076;24;38,70000076;24,34393501;28,79689789;17,25876045;46,85916519;39,83784866;49,86140823
Honduras;1995;-935,6666667;-37,6533435;26,2076416;53,46666667;0,605972767;31,55677605;27,17625999;23,97952461;13,96272659;1903,076423;35677,34714;29,55545818;1,468947887;-0,042332791;11,76004982;0,796001874;20,39999962;3,160219749;58,40000153;0,002275602;879,7427979;0,178955005;1,07E-06;0;7,158199787;618,1105957;2,76742053;105,3906495;43,829063;10,47984326;5,564599991;3,607593298;-35,57900762;61,27981997;24,1421591;5,482336466;3,342576027;361,4891052;0,036800001;28,77936363;43,69850922;48,07902527;37,20000076;24,20000076;38,5;21,53497124;30,69944191;17,83240318;47,76558685;37,20000076;24,20000076;38,5;21,53497124;30,69944191;17,83240318;47,76558685;43,69850922;48,07902527
Honduras;1996;-919,2;-36,11902251;25,5321064;50;0,64830339;31,12869835;26,0138607;24,01021767;15,23145485;1872,679166;35371,18209;29,55888017;1,848832488;-0,041085169;13,26229191;0,835026806;20,39999962;3,210449505;55,09999847;0,000991562;925,2796631;0,174844985;1,05E-06;0;22,03046799;697,1069336;3,211143494;108,0315017;46,18335785;10,64311242;5,64645855;3,90889161;-35,29686196;60,25376984;25,6887195;5,114569901;4,135000229;423,6493835;0,043699998;33,6658783;46,85216522;51,96700287;38,29999924;22,29999924;39,40000153;22,32264328;30,75315857;18,11224556;46,92419815;38,29999924;22,29999924;39,40000153;22,32264328;30,75315857;18,11224556;46,92419815;46,85216522;51,96700287
Honduras;1997;-908,0666667;-38,02599494;28,71937752;50,2;0,638886511;32,16842651;26,5374012;25,655159;18,87281609;1885,080606;35914,89736;31,3686073;2,269013166;-0,006485128;13,74454784;0,906912863;20,39999962;3,100574463;54,59999847;0,000965004;910,2141724;0;1,71E-06;0;17,39242726;667,399231;1,495447636;109,667319;46,42408057;12,12228907;5,844077417;3,398036925;-35,75403416;63,39732738;21,85964385;5,866280098;3,609203815;410,7335205;0,170996502;42,41054535;46,1864624;51,81748581;37;22;41;23,00928307;29,87252617;17,95364189;47,11819077;37;22;41;23,00928307;29,87252617;17,95364189;47,11819077;46,1864624;51,81748581
Honduras;1998;-915,6666667;-36,62975722;29,62651443;50;0,647905946;30,92648888;23,27010918;28,2148838;22,82574654;1863,357669;33340,2399;29,59110256;1,577262759;0,06794551;13,89403534;0,89024783;20,39999962;3,206265278;52,70000076;0,001768477;886,5036011;0,669438236;1,51E-06;0;16,48737122;627,7657471;2,550187111;108,3069121;50,23373074;13,57006359;5,818220753;3,443887078;-33,72009581;63,09999847;22,39999962;5,800000191;3,502512693;474,9664307;0,301247209;47,59589005;46,42238617;54,07876587;34,59999847;23;42,40000153;19,13331604;30,67190552;18,62222862;50,19477844;34,59999847;23;42,40000153;19,13331604;30,67190552;18,62222862;50,19477844;46,42238617;54,07876587
Honduras;1999;-949;-35,79422931;28,11943626;51,8;0,593486488;34,67365265;19,71827316;29,89130402;23,59525871;1870,880115;32580,71363;28,60065178;3,667658567;0,141970068;17,14721489;0,980844489;20,39999962;3,296250241;54,90000153;0,00176825;868,0654907;0,327757419;1,80E-06;0;24,2540493;635,1938477;3,320202827;108,4090317;52,10150067;14,39506817;6,132579726;4,04316319;-33,97669252;63,4653382;21,45579298;6,038860596;3,589031935;466,2349243;0,573575497;58,63334274;41,02288055;55,97826004;35,09999847;22;42,90000153;15,93910313;32,34874344;19,60474777;51,71215057;35,09999847;22;42,90000153;15,93910313;32,34874344;19,60474777;51,71215057;41,02288055;55,97826004
Honduras;2000;-934,9333333;-37,04398914;23,48772812;50;0,595083058;28,28842354;15,84067535;25,77243996;20,2808876;1852,021332;29214,93435;27,78975845;5,310163498;-0,090436883;19,36140823;0,972048228;20,39999962;3,106295684;54,17306767;0,001942146;950,2436523;0,160514134;1,02E-05;0,004222057;21,6694088;700,8046875;0,342264593;106,975647;54,2148878;14,90637016;6,195499897;4,672665016;-34,05898285;60,34404599;23,49951374;8,60961367;4,255810738;515,4108887;1,203855991;72,87084961;53,97220993;66,41996002;33,58608384;22,40359657;44,47098398;15,87896061;32,46055222;22,68807793;51,66048813;33,58608384;22,40359657;44,47098398;15,87896061;32,46055222;22,68807793;51,66048813;53,97220993;66,41996002
Honduras;2001;-923,5333333;-35,23258096;34,75085068;51,4;0,566243112;26,00096512;12,82129288;23,93747711;18,46030998;1841,362777;31003,62018;28,66729617;3,975636244;-0,036588464;20,70709038;0,988608959;20,39999962;2,991155148;56,37036451;0,002074935;828,097168;0;1,73E-05;0,007929689;24,3743;596,305481;0,131645724;107,3902969;50,82618506;15,45023155;6,104617511;4,293152435;-34,05932236;60,59814845;24,97742576;8,412251552;4,509535313;526,0131226;1,415281892;86,0697403;51,38166046;64,56138611;37,46082672;21,13456279;41,71466889;14,58877945;30,68802071;21,76083946;54,72319794;37,46082672;21,13456279;41,71466889;14,58877945;30,68802071;21,76083946;54,72319794;51,38166046;64,56138611
Honduras;2002;-914,3333333;-35,39273309;33,83472061;50;0,549823105;24,25839424;11,72211838;21,51760483;18,13573456;1811,178703;28674,81272;27,79584502;3,500854731;-0,082697004;22,39420509;1,111460973;20,48303562;3,151764294;53,8051166;0,001980341;829,1779175;0,30818731;1,98E-05;0,019289037;24,80907822;615,7582397;1,84859097;112,3244091;54,48738203;17,19063187;6,354937895;4,009309686;-32,49526176;61,04570267;23,72254692;8,367583858;4,767485142;553,3502808;2,597402573;100,0075531;52,7305603;65,26682281;38,40000153;20,5;41,09999847;13,45205402;30,10115433;21,96349144;56,4467926;38,40000153;20,5;41,09999847;13,45205402;30,10115433;21,96349144;56,4467926;52,7305603;65,26682281
Honduras;2003;-910,0666667;-34,0570354;38,11100006;50;0,583709002;25,28089714;11,22065926;22,92627907;18,03582954;1837,376747;30057,70477;26,93376292;4,891764641;-0,148167118;24,37977219;1,107048095;20,26536504;3,326195855;54,2394371;0,002321729;871,3831177;0;2,15E-05;0,009849466;16,70039152;575,5357056;0,951549292;112,0007579;56,50104753;17,04415512;6,30242991;3,760425537;-32,29405539;59,77693924;24,40805281;8,473781855;5,573673725;579,7642212;4,002019405;107,7920532;54,09400558;68,15424347;37,40000153;21,39999962;41,20000076;12,75923347;30,07048798;21,72369194;57,17027664;37,40000153;21,39999962;41,20000076;12,75923347;30,07048798;21,72369194;57,17027664;54,09400558;68,15424347
